household_id,id,rent_monthly,bedrooms_overcrowding,rooms,rooms_overcrowding,has_toilet,has_fridge,tablets_owned_count,males_under_12,males_over_12,males_total,females_under_12,females_over_12,females_total,persons_under_12,persons_over_12,persons_total,total_household,schooling,household_size,walls_brick,walls_socket,walls_prefab,walls_waste,walls_wood,walls_zinc,walls_natural,walls_other,floor_tile,floor_cement,floor_other,floor_natural,floor_na,floor_wood,roof_metal,roof_cement,roof_natural,roof_other,has_cieling,water_inside,water_outside,water_na,elec_public,elec_private,elec_na,elec_coop,toilet_na,toilet_sewer,toilet_septank,toilet_latrine,toilet_other,energ_na,energ_cook_elec,energ_cook_gas,energ_cook_wood,trash_truck,trash_buried,trash_burn,trash_dump,trash_water,trash_other,qualwall_bad,qualwall_reg,qualwall_good,qualroof_bad,qualroof_reg,qualroof_good,qualfloor_bad,qualfloor_reg,qualfloor_good,male,female,ec_under_10,ec_free_union,ec_married,ec_divorced,ec_separated,ec_widow/er,ec_single,pc_house_head,pc_spouse,pc_child,pc_stepchild,pc_child_inlaw,pc_grandchild,pc_parent,pc_parent_inlaw,pc_sibling,pc_sibling_inlaw,pc_fam_other,pc_nonfam_other,total_children,total_adults,total_seniors,total_members,mean_edu,bedrooms,overcrowding,house_own,house_mortgage,house_rent,house_prec,house_other,has_computer,has_television,has_mobileph,total_mobileph,reg_central,reg_chorotega,reg_paccentral,reg_brunca,reg_huetaratl,reg_huetarnor,zone_urban,zone_rural,age,target,dis_cnt,mean_age
3c6154cf3,ID_2d8b0373c,0,0,3,0,1,1,0,0,0,0,0,1,1,0,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,71,4,0,71
3c6973219,ID_700ec94e3,40000,1,2,0,1,1,0,0,1,1,0,3,3,0,4,4,4,7,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8.25,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,48,4,0,35
3c73c107f,ID_838f8c81c,15000,0,5,0,1,1,0,1,0,1,0,1,1,1,1,2,2,7,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,7,3,0.66666669,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,24,1,1,15
3c893ff13,ID_2f0e608d6,0,0,5,0,1,1,0,0,1,1,0,1,1,0,2,2,2,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,3,0.66666669,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,69,4,0,65.5
3c8942d9a,ID_272dba2ca,0,0,4,0,1,0,0,0,1,1,0,1,1,0,2,2,2,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,7.5,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,80,1,0,74.5
3c9a7770e,ID_a70fa3db5,0,0,4,0,1,1,2,0,1,1,0,2,2,0,3,3,3,16,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,16.5,3,1,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,55,4,0,36
3cf35784f,ID_152f8cad0,0,0,6,0,1,1,0,0,3,3,0,1,1,0,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,6.3333335,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,52,4,1,34.25
3d0362e41,ID_e7be306e1,110000,0,4,0,1,0,0,0,1,1,0,2,2,0,3,3,3,6,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,6,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,37,4,0,30
3d14916f9,ID_510f310e9,0,0,5,0,1,1,1,0,2,2,0,1,1,0,3,3,3,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,3,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,59,4,0,48
3d3e55330,ID_8749c4353,110000,0,5,0,1,1,0,0,1,1,0,1,1,0,2,2,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7.5,3,0.66666669,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,57,4,0,56.5
3d4ad0ad9,ID_7d7f7a6ee,0,0,5,0,1,1,0,0,1,1,0,2,2,0,3,3,3,15,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14.333333,3,1,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,35,4,0,42.33333333
3d4d50015,ID_bf2e5e35e,0,0,4,0,1,1,2,1,1,2,0,3,3,1,4,5,5,8,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,12,2,2.5,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,39,1,1,23.2
3d56274f9,ID_28f739e39,0,0,2,0,1,1,0,0,1,1,0,0,0,0,1,1,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,66,4,0,66
3d89b64ce,ID_e6e137af6,0,0,5,0,1,1,0,0,0,0,0,2,2,0,2,2,2,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5.5,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,82,2,1,67
3db6208f1,ID_4c3372297,0,0,6,0,1,1,0,0,2,2,0,2,2,0,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,9,3,1.3333334,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,0,48,4,0,33
3df651058,ID_576015ea3,75000,0,3,0,1,1,0,1,0,1,0,1,1,1,1,2,2,13,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,13,1,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,28,1,0,18.5
3e112d185,ID_0eb2cd187,0,0,4,0,1,1,0,0,0,0,0,1,1,0,1,1,1,11,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,2,0.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,45,4,1,45
3e139356b,ID_65bc1eff2,0,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,2,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,59,4,1,45.5
3e16fab89,ID_848b0fdf1,1.00E+05,1,1,1,0,1,0,0,2,2,0,1,1,0,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10.333333,1,3,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,41,4,0,33.66666667
3e27db2cd,ID_c34bfc1be,170000,0,5,0,1,1,0,0,3,3,0,0,0,0,3,3,3,9,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,9,3,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,50,4,0,27.33333333
3e438d2ad,ID_1b8d15e17,107000,0,4,0,1,1,0,0,1,1,0,2,2,0,3,3,3,12,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,9.5,2,1.5,0,1,0,0,0,1,0,1,3,0,0,1,0,0,0,1,0,42,4,0,33
3e561870d,ID_fe51ee245,0,1,3,0,1,1,0,2,0,2,1,3,4,3,3,6,6,4,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,6,8,1,6,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,67,2,0,22.5
3e769378e,ID_7c8cc8d1c,1.00E+05,0,6,0,1,1,1,0,4,4,0,1,1,0,5,5,5,12,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,8,4,1.25,0,1,0,0,0,0,1,1,6,0,0,0,0,0,1,0,1,45,4,0,29.6
3e7fed1b6,ID_f10e9478b,90000,0,3,0,1,1,0,2,1,3,0,1,1,2,2,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,8.5,2,2,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,39,2,0,18.75
3e8c1088d,ID_4d1d098ef,0,0,5,0,1,1,4,0,1,1,0,3,3,0,4,4,4,15,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,3,1.3333334,1,0,0,0,0,1,0,1,6,1,0,0,0,0,0,1,0,48,4,0,43.25
3ea79f7c9,ID_e89f889b8,0,0,3,0,1,1,0,0,0,0,0,1,1,0,1,1,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,68,3,0,68
3eb5a2b78,ID_bef084b58,0,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,72,4,0,62.5
3eba8b769,ID_5b70a3bee,0,0,5,0,1,1,0,0,1,1,1,3,4,1,4,5,5,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5,7.75,3,1.6666666,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,1,49,3,0,38.2
3eca21a57,ID_a2dda29a7,30000,0,5,0,1,1,0,1,1,2,0,1,1,1,2,3,3,8,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,8,3,1,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,29,4,0,15.66666667
3eccaf038,ID_d8055d989,0,0,7,0,1,1,2,0,1,1,0,2,2,0,3,3,3,15,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14.333333,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,57,4,0,46
3eebc59df,ID_3a1564bac,0,0,5,0,1,1,0,0,1,1,0,1,1,0,2,2,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6.5,3,0.66666669,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,1,0,56,3,0,52.5
3eebcbe54,ID_3b5c00cd9,0,0,5,0,1,1,0,0,2,2,0,1,1,0,3,3,3,15,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,16,3,1,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,60,4,0,41.66666667
3f310f482,ID_8e514af98,0,0,5,0,1,1,0,0,2,2,0,1,1,0,3,3,3,6,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,1,0,45,4,0,33.66666667
3f39f87a7,ID_ce3dc2e9e,45000,0,4,0,1,1,0,0,1,1,0,0,0,0,1,1,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0.5,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,59,4,0,59
3f4b210d1,ID_5714bc36a,0,0,6,0,1,1,3,0,2,2,2,1,3,2,3,5,5,15,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,5,14.333333,3,1.6666666,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,42,4,0,31.6
3f5f4be59,ID_a636087f8,0,0,5,0,1,1,1,0,1,1,2,1,3,2,2,4,4,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,6,2,2,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,39,4,0,19.75
3f6488a50,ID_bc5005b67,50000,0,3,0,1,1,0,0,1,1,0,1,1,0,2,2,2,9,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,1,2,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,29,4,0,27
3f6eb55ad,ID_53a04253d,130000,0,2,0,1,1,0,0,1,1,0,1,1,0,2,2,2,11,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,7,1,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,44,2,1,63.5
3f733c4ef,ID_281e5da03,0,0,5,0,1,1,0,0,1,1,1,1,2,1,2,3,3,11,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,11,2,1.5,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,36,4,0,20.66666667
3fa22e417,ID_4411a863e,0,0,7,0,1,1,0,0,1,1,0,1,1,0,2,2,4,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,6,4,1,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,65,1,0,40
3fa4a6253,ID_688c41326,0,0,3,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0.5,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,39,4,0,39
3fb291710,ID_37a9e4139,90000,1,6,1,1,1,0,2,1,3,0,1,1,2,2,4,13,7,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,6.5,3,4.3333335,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,23,3,0,21.25
3fc804972,ID_2fbdd5a83,0,0,5,0,1,1,0,0,2,2,0,1,1,0,3,3,3,12,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11.333333,3,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,1,61,4,0,48
3fe0d816a,ID_2c3d365c1,0,0,4,0,1,1,0,0,2,2,0,1,1,0,3,3,3,15,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,2,1.5,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,45,4,0,37.66666667
3fe2124d9,ID_6300f8938,0,0,7,0,1,1,0,0,1,1,0,0,0,0,1,1,1,15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,2,0.5,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,54,4,0,54
3fe29a56b,ID_a26fe3496,0,0,9,0,1,1,1,0,7,7,1,3,4,1,10,11,11,14,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,0,11,11.166667,5,2.2,1,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,1,53,3,1,24.45454545
3ff03b62b,ID_de8172bc6,0,0,4,0,1,1,1,0,0,0,1,1,2,1,1,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,30,1,0,19
3ff121ee9,ID_4a6255ab3,0,0,4,0,1,1,0,0,1,1,0,2,2,0,3,3,3,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,15.5,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,50,2,0,39
3ffdddef8,ID_9b2d1ff0f,0,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3.5,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,89,4,0,67
404028675,ID_955a59f61,0,0,5,0,1,1,0,0,1,1,1,1,2,1,2,3,3,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,8.5,3,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,43,4,0,27.33333333
4068104c2,ID_cae9f9c2d,0,0,4,0,1,1,0,2,1,3,0,1,1,2,2,4,4,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,6,2,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,33,2,0,17.25
